PermitEntranceID,PermitEntranceType,FacilityID,PermitEntranceName,PermitEntranceDescription,District,Town,PermitEntranceAccessible,Longitude,Latitude,CreatedDate,LastUpdatedDate
227,03 Mountain Camping Zones,249986,MCZ4,Camping zone in the lower portion of Death Canyon. Hikers must take IGBC approved bear resistant food storage containers in this area. Free loan out of these containers is available at Grand Teton permit stations with a valid backcountry permit.,,,false,0.000000,0.000000,2014-05-02,2018-06-14
228,03 Mountain Camping Zones,249986,MCZ14,Single site between Lower Paintbrush zone and Holly Lake. Hikers must take IGBC approved bear resistant food storage containers in this area. Free loan out of these containers is available at Grand Teton permit stations with a valid backcountry permit.,,,false,0.000000,0.000000,2014-05-02,2018-06-14
229,09 Other Climbing Sites,249986,OSC8,Small campsite for access to climbing the CMC Route on Mt. Moran. Campers must take IGBC approved bear resistant food storage containers in this area. Free loan out of these containers is available at Grand Teton permit stations with a valid backcountry permit.,,,false,0.000000,0.000000,2014-05-02,2018-06-14
23,Entry Point - Zone 2,233273,Snow Zone,"The Snow Zone includes the Snow Lakes and Nada Lake basin, and the Snow Creek drainage. A permit for this zone allows visitors to use any established campsite within the zone. The area is mostly forested, and can be more forgiving to campers during bad weather than the other permit zones, but still has great views of the rugged surrounding peaks. The trail climbs steadily for 6.5 miles from the Snow Lakes Trailhead, gaining 4100 feet en route to Upper Snow Lake. Beyond Snow Lakes, the trail becomes more primitive in character, ascending steeply over granite slabs another 1400 feet to Lake Viviane, which is within the Core Enchantment Permit Zone. Groups with a Snow Zone permit are welcome to day hike throughout the Core Enchantments, but must camp within the Snow Lake Zone. There are no established campsites between Upper Snow and Lake Viviane.",Alpine Lakes,,false,-120.708056,47.710944,2014-05-02,2018-06-14
230,09 Other Climbing Sites,249986,OCS11,Bivy site at the base of the Skillet Glacier on Mt. Moran. Campers must take IGBC approved bear resistant food storage containers in this area. Free loan out of these containers is available at Grand Teton permit stations with a valid backcountry permit.,,,false,0.000000,0.000000,2014-05-02,2018-06-14
231,Non Zone North,249986,PSN12,Designated as walk-up only for use during the summer months.,,,false,0.000000,0.000000,2014-05-02,2018-06-14
232,01 Jackson Lake,249986,JL13,"This site can be accessed via a 4 mile hike from Colter Bay, or by boat. It has two bear boxes which can each accommodate one typically sized cooler. Do not bring more food than can fit in the bear boxes. All Jackson Lake campsites require packing out solid human waste.  This site has a fire grate which allows campfires unless restricted under high fire danger.",,,false,0.000000,0.000000,2014-05-02,2018-06-14
233,09 Other Climbing Sites,249986,OCS5,For bivies on the North Face of Grand Teton. Bear canisters may be required at ranger discretion.,,,false,0.000000,0.000000,2014-05-02,2018-06-14
234,Non Zone North,249986,PSN11,Designated as walk-up only for use during the summer months.,,,false,0.000000,0.000000,2014-05-02,2018-06-14
235,Non Zone South,249986,PSS19,Designated as walk-up only for use during the summer months.,,,false,0.000000,0.000000,2014-05-02,2018-06-14
236,04 Mountain Group Sites,249986,MGS4,Group site a quarter mile below Holly Lake. These group sites have bear boxes for food storage.,,,false,0.000000,0.000000,2014-05-02,2018-06-14
237,Non Zone South,249986,PSS12,Designated as walk-up only for use during the summer months.,,,false,0.000000,0.000000,2014-05-02,2018-06-14
238,Non Zone South,249986,PSS17,Designated as walk-up only for use during the summer months.,,,false,0.000000,0.000000,2014-05-02,2018-06-14
239,Non Zone South,249986,PSS24,Designated as walk-up only for use during the summer months.,,,false,0.000000,0.000000,2014-05-02,2018-06-14
24,Entry Point,233396,Hog Creek (op),"Method of travel is paddle. Access is a 15-rod portage to Hog Creek leading into Perent Lake. For more information, please call the Tofte Ranger Station in Tofte at 218-663-7280.",Tofte District,Isabella,false,-91.085320,47.811882,2014-05-02,2018-06-14
240,03 Mountain Camping Zones,249986,MCZ15,Camping zone in the lower portion of Paintbrush Canyon. Hikers must take IGBC approved bear resistant food storage containers in this area. Free loan out of these containers is available at Grand Teton permit stations with a valid backcountry permit.,,,false,0.000000,0.000000,2014-05-02,2018-06-14
241,04 Mountain Group Sites,249986,MGS2,Group site in center of Death Canyon Shelf Camping Zone. These group sites have bear boxes for food storage.,,,false,0.000000,0.000000,2014-05-02,2018-06-14
242,01 Jackson Lake,249986,JL11,"This site can be accessed via a half mile hike from the Teton Park Road, or by boat. It has a bear box which can accommodate one typically sized cooler. Do not bring more food than can fit in the bear box. All Jackson Lake campsites require packing out solid human waste.   This site has a fire grate which allows campfires unless restricted under high fire danger.",,,false,0.000000,0.000000,2014-05-02,2018-06-14
243,03 Mountain Camping Zones,249986,MCZ17,Three campsites near Surprise Lake in the Amphitheater Lake/Disappointment Peak area. This campsite has a bear box for food storage.,,,false,0.000000,0.000000,2014-05-02,2018-06-14
244,Non Zone South,249986,PSS14,Designated as walk-up only for use during the summer months.,,,false,0.000000,0.000000,2014-05-02,2018-06-14
245,09 Other Climbing Sites,249986,OCS9,Bivy for access to Mt. Owen. Bear canisters may be required at ranger discretion.,,,false,0.000000,0.000000,2014-05-02,2018-06-14
246,09 Other Climbing Sites,249986,OCS4,"Campsite at top of switchbacks on Teewinot, for access to climb east side of Teewinot. Campers must take IGBC approved bear resistant food storage containers in this area. Free loan out of these containers is available at Grand Teton permit stations with a valid backcountry permit.",,,false,0.000000,0.000000,2014-05-02,2018-06-14
247,Non Zone South,249986,PSS16,Designated as walk-up only for use during the summer months.,,,false,0.000000,0.000000,2014-05-02,2018-06-14
248,Non Zone North,249986,PSN10,Designated as walk-up only for use during the summer months.,,,false,0.000000,0.000000,2014-05-02,2018-06-14
249,04 Mountain Group Sites,249986,MGS11,"This is not a camping zone, this is Forest Service Wilderness along the Crest Trail where people can camp if they wish.",,,false,0.000000,0.000000,2014-05-02,2018-06-14
25,Entry Point-Restricted,233396,"Lac LaCroix ONLY (op, om)",Method of travel is motor or paddle. Motor use OR possession requires an overnight motor permit (unlimited motor h.p.). Enter from Crane Lake. Must camp all nights on Lac LaCroix (day trips to other lakes are permitted). Use only after Entry Point 12 is full.,LaCroix District,Cook,false,-92.426667,48.299722,2014-05-02,2018-06-14
250,04 Mountain Group Sites,249986,MGS5,Group site in the center of Granite Canyon Camping zone. These group sites have bear boxes for food storage.,,,false,0.000000,0.000000,2014-05-02,2018-06-14
251,09 Other Climbing Sites,249986,OCS15,Football Field,,,false,0.000000,0.000000,2014-05-02,2018-06-14
252,02 Leigh Lake,249986,LL09,"For information regarding the walk-in availability for this site, please call the park at: (307)739-3309. This site is currently still available for advanced reservations in May, September & October. Small site on west side of Leigh Lake.  Hiking trail accessible. Non-motorized boat accessible, or a mile 1/2 hike in. Has a bear box which can accommodate one typically sized cooler. Do not bring more food than can fit in the bear box.  This site has a fire grate which allows campfires unless restricted under high fire danger.",,,false,0.000000,0.000000,2014-05-02,2018-06-14
253,Non Zone South,249986,PSS7,Designated as walk-up only for use during the summer months.,,,false,0.000000,0.000000,2014-05-02,2018-06-14
254,Non Zone South,249986,PSS20,Designated as walk-up only for use during the summer months.,,,false,0.000000,0.000000,2014-05-02,2018-06-14
255,02 Leigh Lake,249986,LL10,"For information regarding the walk-in availability for this site, please call the park at: (307)739-3309. This site is currently still available for advanced reservations in May, September & October. .Small site on south west point of the lake. Non-motorized boat accessible, or two mile hike in. Has a bear box which can accommodate one typically sized cooler. Do not bring more food than can fit in the bear box.  This site has a fire grate which allows campfires unless restricted under high fire danger.",,,false,0.000000,0.000000,2014-05-02,2018-06-14
256,02 Leigh Lake,249986,LL12,"One site  at the far end of the Leigh Lake hiking trail, on Trapper Lake. Boat in is possible for this site, but you would need to dock your boat on the north end of Leigh Lake and walk  three quarters of a mile to the campsite. Most visitors hike in the 4 miles from Leigh Lake Trailhead. Has a bear box which can accommodate one typically sized cooler.  Do not bring more food than can fit in the bear box.  This site has a fire grate which allows campfires unless restricted under high fire danger.",,,false,0.000000,0.000000,2014-05-02,2018-06-14
257,03 Mountain Camping Zones,249986,MCZ6,"This is not a camping zone, this is Forest Service Wilderness between the Teton Park  boundary just north of Marion Lake, and the Teton Park boundary just south of the Death Canyon Shelf where people can camp if they wish. Water is scarce in this area.",,,false,0.000000,0.000000,2014-05-02,2018-06-14
258,04 Mountain Group Sites,249986,MGS3,Campsite for groups with horses in Death Canyon Camping Zone. These group sites have bear boxes for food storage.,,,false,0.000000,0.000000,2014-05-02,2018-06-14
259,09 Other Climbing Sites,249986,OSC1,Bivy used for Cathedral Traverse. Bear canisters may be required at ranger discretion.,,,false,0.000000,0.000000,2014-05-02,2018-06-14
26,Entry Point,233396,Little Isabella River (op),"Method of travel is paddle. Access is a 20-rod portage to the Little Isabella River. Several short portages before you reach the Isabella River. For more information, please call the Tofte Ranger Station at 218-663-7280.",Tofte District,Isabella,false,-91.488500,47.776000,2014-05-02,2018-06-14
260,02 Leigh Lake,249986,LL02,"Two small sites on east side of Leigh Lake. Large sandy beach with shallow water for swimming.Non-motorized boat accessible, or two mile hike in. Has a bear box which can accommodate one typically sized cooler. Do not bring more food than can fit in the bear box. This site has a fire grate which allows campfires unless restricted under high fire danger.",,,false,0.000000,0.000000,2014-05-02,2018-06-14
261,08 Lwr Saddle-Moraine-Caves,249986,GC4,Camping zone on saddle between Grand Teton and Middle Teton.  Highest elevation camping area for climbs on the Grand Teton. This zone has a bear box for shared food storage.  It requires solid human waste be packed out.  Waste bags for this purpose may be obtained at permits offices.,,,false,0.000000,0.000000,2014-05-02,2018-06-14
262,09 Other Climbing Sites,249986,OCS2,"Above Teton Glacier, between Mt. Owen and Grand Teton. Used for bivying on Grand or Cathedral Traverse. Bear canisters may be required at ranger discretion.",,,false,0.000000,0.000000,2014-05-02,2018-06-14
263,Non Zone South,249986,PSS9,Designated as walk-up only for use during the summer months.,,,false,0.000000,0.000000,2014-05-02,2018-06-14
264,Non Zone South,249986,PSS22,Designated as walk-up only for use during the summer months.,,,false,0.000000,0.000000,2014-05-02,2018-06-14
265,03 Mountain Camping Zones,249986,MCZ16,Camping zone in the upper portion of Paintbrush Canyon. Hikers must take IGBC approved bear resistant food storage containers in this area. Free loan out of these containers is available at Grand Teton permit stations with a valid backcountry permit.,,,false,0.000000,0.000000,2014-05-02,2018-06-14
266,04 Mountain Group Sites,249986,MGS1,Group site in lower section of Death Canyon Camping Zone. These group sites have bear boxes for food storage.,,,false,0.000000,0.000000,2014-05-02,2018-06-14
267,Non Zone North,249986,PSN1,Designated as walk-up only for use during the summer months.,,,false,0.000000,0.000000,2014-05-02,2018-06-14
268,Non Zone South,249986,PSS2,Designated as walk-up only for use during the summer months.,,,false,0.000000,0.000000,2014-05-02,2018-06-14
269,Non Zone South,249986,PSS25,Designated as walk-up only for use during the summer months.,,,false,0.000000,0.000000,2014-05-02,2018-06-14
27,Entry Point - Zone 4,233273,Stuart  Zone,"The Stuart Zone includes the Stuart Lake Trail from the trailhead to its end, and includes the entire Stuart Lake basin. The Stuart Zone also includes the Horseshoe Lake area, and much of the Mountaineer Creek drainage. Visitors with a Stuart Lake Zone permit may camp at any established campsite along the Stuart Lake trail, or at Stuart Lake. The Stuart Lake Trail gains about 1700 feet over 4.5 miles, at a fairly steady grade, making it an easier hike than going to Colchuck or Snow Lakes. Stuart Lake is in a mostly forested setting, with great views of Mount Stuart and offers good fishing. The permit zone boundary excludes climber bivouac sites immediately below Mount Stuart, Sherpa Peak, and Argonaut Peak, such as those near Goat Pass, where a permit is therefore not needed to camp. Visitors with pack or saddle stock are allowed in this area only from the first Saturday after Labor Day until year-end, and cannot camp within 200 feet of any lake.",Alpine Lakes,,false,-120.820000,47.528583,2014-05-02,2018-06-14
270,01 Jackson Lake,249986,JL01,"This site can be accessed by either boat across Jackson Lake, or an 8 mile hike from Glade Creek Trailhead which may include a river crossing. It has a bear box which can accommodate one typically sized cooler.  Do not bring more food than can fit in the bear box. All Jackson Lake campsites require packing out solid human waste.  This site has a fire grate which allows campfires unless restricted under high fire danger.",,,false,0.000000,0.000000,2014-05-02,2018-06-14
271,05 Northern Canyons,249986,NC2,Canyon in the remote far north section of the park. Hikers must take IGBC approved bear resistant food storage containers in this area. Free loan out of these containers is available at Grand Teton permit stations with a valid backcountry permit.,,,false,0.000000,0.000000,2014-05-02,2018-06-14
