RecAreaAddressID,RecAreaID,RecAreaAddressType,RecAreaStreetAddress1,RecAreaStreetAddress2,RecAreaStreetAddress3,City,PostalCode,AddressStateCode,AddressCountryCode,LastUpdatedDate
10577,13872,Default,,,,,OK,,,2020-03-19
10578,13873,Default,Buffalo Field Office,1425 Fort Street,,Buffalo,WY,82834,USA,2020-03-19
10579,13874,Default,,,,,ID,,,2020-03-19
10580,13875,Default,,,,,CA,,,2020-03-19
10581,13876,Default,,,,,CO,,,2020-03-19
10582,13877,Default,,,,,CO,,,2020-03-19
10583,13877,Default,Lander Field Office,1335 Main Street,,Lander,WY,82520,USA,2020-03-19
10584,13878,Default,Pinedale Field Office,1625 West Pine Street ,P.O. Box 768,Pinedale,WY,82941,USA,2020-03-19
10585,13879,Default,,,,,UT,,,2020-03-19
10586,13880,Default,"1901 Fort Place, SE",,,Washington,DC,20020,USA,2020-03-19
10587,13881,Default,"900 Jefferson Drive, SW",,,Washington,DC,20013,USA,2020-03-19
10588,13882,Default,2 East 91st Street,,,New York,NY,10128,USA,2020-03-19
10589,13883,Default,Hirshhorn Museum and Sculpture Garden,MRC Code 350,,Washington,DC,20013-7012,USA,2020-03-19
10590,13884,Default,"14th Street and Constitution Avenue, N.W",,,Washington,DC,20013,USA,2020-03-19
10591,13885,Default,,,,,NM,,,2020-03-19
10592,13886,Default,"8th and F Streets, NW",,,Washington,DC,20560,USA,2020-03-19
10593,13886,Default,,,,,OR,,,2020-03-19
10594,13887,Default,Pennsylvania Avenue at 17th Street N.W.,,,Washington,DC,20006,USA,2020-03-19
10595,13888,Default,,,,,OR,,,2020-03-19
10596,13889,Default,,,,,WV,,,2020-03-19
10597,13890,Default,,,,,OR,,,2020-03-19
10598,13891,Default,,,,,CO,,,2020-03-19
10599,13892,Default,,,,,ID,,,2020-03-19
10600,13893,Default,,,,,KS,,,2020-03-19
10601,13894,Default,,,,,MI,,,2020-03-19
10602,13895,Default,,,,,AZ,,,2020-03-19
10603,13896,Default,,,,,NH,,,2020-03-19
10604,13897,Default,,,,,WA,,,2020-03-19
10605,13898,Default,,,,,OK,,,2020-03-19
10606,13554,Default,,,,,KY,,,2020-03-19
10607,13899,Default,,,,,NM,,,2020-03-19
10608,13900,Default,,,,,KY,,,2020-03-19
10609,13900,Default,,,,,TN,,,2020-03-19
10610,13901,Default,,,,,MI,,,2020-03-19
10611,13902,Default,,,,,WY,,,2020-03-19
10612,13903,Default,,,,,CA,,,2020-03-19
10613,13904,Default,,,,,KY,,,2020-03-19
1249,3110,Default,Lower Sonoran Field Office,Sonoran Desert National Monument,21605 N. 7th Ave,Phoenix,AZ,85027,USA,2020-03-19
1253,3119,Default,Medford District Office,3040 Biddle Road,,Medford,OR,97504,USA,2020-03-19
1256,3125,Default,Bureau of Land Management,Fairbanks District Office,222 University Avenue,Fairbanks,AK,99709,USA,2020-03-19
1263,3922,Default,20995 Rabbit Hill Road,,,Lakeview,OR,97630,USA,2020-03-19
1264,3933,Default,35 miles south of Tulare in,,,Tulare County,CA,,USA,2020-03-19
1269,3948,Default,1502 S.E. Kings Bay Drive,,,Crystal River,FL,34429,USA,2020-03-19
1271,3958,Default,Rt. 1 Box 18 A,,,Vian,OK,74962,USA,2020-03-19
1272,3962,Default,P.O.Box 1248,,,Socorro,NM,87801,USA,2020-03-19
1273,3963,Default,5686 Santa Gertrudis Dr.,,,Las Cruces,NM,88012,USA,2020-03-19
1274,4000,Default,,,,Lake Erie,OH,,USA,2020-03-19
1275,4002,Default,P.O. Box 1527,,,Vieques,PR,00765,USA,2020-03-19
1278,4014,Default,11372 Hwy 143,,,Farmerville,LA,71241,USA,2020-03-19
1281,4020,Default,,,,Iron County,MO,,USA,2020-03-19
1291,4064,Default,PO Box 495,,,Rockport,ME,04856,USA,2020-03-19
1293,4074,Default,500 West Sunshine,,,Springfield,MO,65807,USA,2020-03-19
1297,4098,Default,9754 143 1/2 Avenue SE,,,Cayuga,ND,58013,USA,2020-03-19
1299,4100,Default,c/o Devils Lake Wetland Management District ,221 2nd Street West,P.O. Box 908,Devils Lake,ND,58301 ,USA,2020-03-19
1301,4110,Default,10705 Belmont Blvd,,,Lorton,VA,22079,USA,2020-03-19
1357,583,Default,Anchorage Field Office,4700 BLM Road," ",Anchorage,AK,99507,USA,2020-03-19
1358,584,Default,4700 BLM Road ," "," ",Anchorage,AK,99507,USA,2020-03-19
1415,1558,Default,,,,Alcova,WY,,USA,2020-03-19
1416,1561,Default,NC 12 south,"for shipping:  708 N Hwy 64, Manteo, NC 27954;",,Rodanthe,NC,27968,USA,2020-03-19
1417,1794,Default,Wenatchee Field Office,915 N. Walla Walla Ave," ",Wenatchee,WA,98801,USA,2020-03-19
1604,114,Default,103 East Plumtree Road,,,Sunderland,MA,01375,USA,2020-03-19
1787,591,Default,Kingman Field Office,2755 Mission Boulevard,,Kingman,AZ,86401,USA,2020-03-19
1789,595,Default,4070 South Avenida Saracino,,,Sierra Vista,AZ,85615,USA,2020-03-19
1790,599,Default,BLM Glennallen Field Office,Mile 186.5 Glenn Highway," P.O. Box 147",Glennallen,AK,99588,USA,2020-03-19
1792,602,Default,Bureau of Land Management,Yuma Field Office,2555 East Gila Ridge Road,Yuma,AZ,85365,USA,2020-03-19
1793,604,Default,"Battery Randolph, Bldg 32, Kalia Rd","Fort DeRussy, Waikiki Beach",,Honolulu,HI,96815,USA,2020-03-19
1797,612,Default,Bureau of Land Management,Mother Lode Field Office,5152 Hillsdale Circle,El Dorado Hills,CA,95762,USA,2020-03-19
1800,618,Default,Bureau of Land Management,Ridgecrest Field Office,300 S. Richmond Rd.,Ridgecrest,CA,93555,USA,2020-03-19
1801,620,Default,711 14th Avenue,,,Safford,AZ,85546,USA,2020-03-19
1808,979,Default,Bureau of Land Management,Redding Field Office,6640 Lockheed Drive,Redding,CA,96002,USA,2020-03-19
186438,1823,Default,,,,,CA,,USA,2020-03-19
1883,1150,Default,South Dakota Field Office ,309 Bonanza Street,,Belle Fourche,SD,57717,USA,2020-03-19
1891,1163,Default,Royal Gorge Field Office,3028 E. Main Street,,Caсon City,CO,81212,USA,2020-03-19
1901,1181,Default,Bureau of Land Management,Barstow Field Office,2601 Barstow Rd. ,Barstow,CA,92311,USA,2020-03-19
1911,1197,Default,Bureau of Land Management,Barstow Field Office,2601 Barstow Rd. ,Barstow,CA,92311,USA,2020-03-19
1919,1220,Default," Vernal Field Office",170 South 500 East," ",Vernal,UT,84078,USA,2020-03-19
19415,589,Default,Bureau of Land Management,Eastern Interior Field Office,222 University Avenue,Fairbanks,AK,99709,USA,2020-03-19
19416,981,Default,Bureau of Land Management ,Fairbanks District Office,1150 University Avenue,Fairbanks,AK,99709,USA,2020-03-19
2015,1369,Default,11372 Hwy 143  ,,,Farmerville,LA,71241,USA,2020-03-19
2094,1491,Default,11372 Hwy 143,,,Farmerville ,LA,71241,USA,2020-03-19
2101,1501,Default,7603 High Point Rd,,,Lorton,VA,22079,USA,2020-03-19
2122,1531,Default,132 Bison Range Rd.," "," ",Moiese,MT,59824,USA,2020-03-19
2123,1533,Default,179 key Deer Blvd.,Big Pine Key Plaza,,Big Pine Key,FL,33043,USA,2020-03-19
2124,1534,Default,9981 Pacific Street,,,Prairie City,IA,50228,USA,2020-03-19
2125,1535,Default,W7996 20th St. W,,,Necedah,WI,54646,USA,2020-03-19
2127,1537,Default,50 Bend Road,,,Charlestown,RI,02813,USA,2020-03-19
2128,1539,Default,115 Railway Street,,,Scottsbluff,NE,69631,USA,2020-03-19
2129,1540,Default,132 Bison Range Road,,,Moiese,MT,59824,USA,2020-03-19
2130,1541,Default,101 Front St.,P.O. Box 287,,Galena,AK,99741,USA,2020-03-19
2133,1546,Default,"11th St, off U.S. Highway 101",,,Bandon,OR,,USA,2020-03-19
2134,1547,Default,14000 West State Route 2,,,Oak Harbor,OH,43449,USA,2020-03-19
2135,1548,Default,HC 69 Box 232,,,Randlett,UT,84063,USA,2020-03-19
2136,1550,Default,Still River Depot Road,,,Harvard,MA,01451,USA,2020-03-19
2137,1551,Default,Just east of the village of,,,Oxford,ID,,USA,2020-03-19
2138,1552,Default,N/A,,,Oyster Bay,NY,11771,USA,2020-03-19
2139,1555,Default,"Milepost 32, Hwy 93",,,Alamo,NV,89001,USA,2020-03-19
2140,1562,Default,"Rt. 1, Box 92 - Hwy. 52 N",,,Wadesboro,NC,28170,USA,2020-03-19
2142,1565,Default,718 Juliette Rd.,,,Round Oak,GA,31038-2821,USA,2020-03-19
2143,1566,Default,Administrative Office - 1000 Business Center Drive,Suite 10,,Savannah,GA,31405,USA,2020-03-19
2145,1569,Default,205 South Ludington Drive,,,Columbia,NC,27925,USA,2020-03-19
2146,1570,Default,1958 Central Road,,,Lockesburg,AR,71846,USA,2020-03-19
2147,1572,Default,,,,"Hopewell, Chesterfield Co.",VA,,USA,2020-03-19
2148,1573,Default,11978 Turkle Pond Road,,,Milton,DE,19968,USA,2020-03-19
2149,1574,Default,"RR 3, Box 48A",,,Stafford,KS,67578,USA,2020-03-19
2150,1575,Default,321 Port Road,,,Wells,ME,04090,USA,2020-03-19
2151,1577,Default,336 Wilna Road,,,Warsaw,VA,22572,USA,2020-03-19
2152,1578,Default,27820 Southside Centennial Rd.,,,Lima,MT,59739,USA,2020-03-19
2153,1579,Default,4343 Highway 157,,,Union City,TN,38261,USA,2020-03-19
2154,1580,Default,36289 State Highway 65,,,McGregor,MN,55760,USA,2020-03-19
2155,1582,Default,114 W. Water Street,,,Windsor,NC,27983,USA,2020-03-19
2156,1583,Default,7200 Quebec Street Bldg 121,,,Commerce City,CO,80022,USA,2020-03-19
2157,1585,Default,51 East 4th Street,,,Winona,MN,55987,USA,2020-03-19
2158,1586,Default,3000 Holly Beach Highway,,,Hackberry ,LA,70645,USA,2020-03-19
2159,1587,Default,769 Sachuest Point Road,,,Middletown,RI,02842,USA,2020-03-19
2160,1589,Default,Near Dayton in ,,,Butte County,CA,,USA,2020-03-19
2161,1590,Default,"Off U.S. Hwy 1, about 3 miles south of",,,Castroville,CA,,USA,2020-03-19
2162,1592,Default,906 W Sinclair Rd,,,Calipatria,CA,92233,USA,2020-03-19
2163,1594,Default,P.O. Box 3509,,,Douglas,AZ,85608,USA,2020-03-19
2165,1596,Default,947-C West Pacheco Blvd,,,Los Banos,CA,93635,USA,2020-03-19
2166,1598,Default,39650 Sand Lake Drive,,,Columbia,SD,57433,USA,2020-03-19
2167,1599,Default,"Rural Rt. 1, Box 25",,,Columbia,SD,57433,USA,2020-03-19
2168,1601,Default,Rt. 2 Box 202A,,,Alamo,TX,78516,USA,2020-03-19
2169,1602,Default,2125 Fort Watson Road,,,Summerton,SC,29148,USA,2020-03-19
2170,1603,Default,Administrative Office - 1000 Business Center Drive,"Suite 10 - Savannah, GA   31405 ",,Hardeeville,SC,,USA,2020-03-19
2171,1606,Default,37 Miles North on Highway 372,,,Green River,WY,82935,USA,2020-03-19
2172,1607,Default,160 2nd Ave,P.O. Box 270,,Kotzebue,AK,99752,USA,2020-03-19
2174,1611,Default,(mailing address),61389 Hwy. 434,,Lacombe,LA,70445,USA,2020-03-19
2175,1612,Default,17076 293rd Ave. ,,,Zimmerman,MN,55398,USA,2020-03-19
2176,1615,Default,12000 353 St. SE,,,Moffit,ND,58560,USA,2020-03-19
2177,1616,Default,Highway 159 South,,,Mound City,MO,64470,USA,2020-03-19
2178,1618,Default,1764 95th Street,,,New Richmond,WI,54017,USA,2020-03-19
2179,1619,Default,1200 Lighthouse Road,,,St. Marks,FL,32355,USA,2020-03-19
2180,1620,Default,479 Market Street ,,,Apalachicola,FL,32320,USA,2020-03-19
2181,1621,Default,733 Old Clinton Road,,,Westbrook,CT,06498,USA,2020-03-19
2183,1626,Default,1168 Main Street,,,Old Town,ME,04468,USA,2020-03-19
2184,1627,Default,197 Lighthouse Road,,,Pennsville,NJ,08070,USA,2020-03-19
2185,1629,Default,Rte #1 Box 29A (Swan Lake Drive),,,Sumner,MO,64681,USA,2020-03-19
2186,1633,Default,P.O. Box 1070,2776 Sunset Drive,,Grenada,MS,38902,USA,2020-03-19
2187,1634,Default,35704 County Highway 26,,,Rochert,MN,56578,USA,2020-03-19
2188,1636,Default,12 Target Rock Rd.,,,Huntington,NY,11743,USA,2020-03-19
2189,1637,Default,3006 Dinkins Lane,,,Paris,TN,38242,USA,2020-03-19
2190,1639,Default,1.3 mile Borealis Avenue,PO Box 779,,Tok,AK,99780,USA,2020-03-19
2191,1642,Default,P.O. Box 609,,,Sabine Pass,TX,77655,USA,2020-03-19
2193,1645,Default,6 Main Street,PO Box 270,,Dillingham,AK,99576,USA,2020-03-19
2194,1647,Default,W28488 Refuge Rd.,,,Trempealeau,WI,54661,USA,2020-03-19
2195,1648,Default,1040 Matunuck Schoolhouse Road,,,South Kingstown,RI,02879,USA,2020-03-19
2196,1649,Default,4009 Hill Rd,,,Tulelake,CA,96134,USA,2020-03-19
2198,1653,Default,72650 Riverview Lane,,,Irving,OR,97844,USA,2020-03-19
2199,1654,Default,1710 360th St.,,,Titonka,IA,50480,USA,2020-03-19
2201,1657,Default,11372 Highway 143,,,Farmerville,LA,71363,USA,2020-03-19
2202,1658,Default,17701 212th Ave NW,,,Berthold,ND,58718,USA,2020-03-19
2203,1660,Default,11515 River Road,,,Valley City,ND,58072,USA,2020-03-19
2204,1661,Default,1547 County Route 565,,,Sussex,NJ,07461,USA,2020-03-19
2205,1663,Default,26320 Highway 33 South,,,Augusta,AR,72006,USA,2020-03-19
2206,1664,Default,Airport Road,,,Lewistown,MT,59457,USA,2020-03-19
2207,1666,Default,"1000 Business Center Drive, ",Suite 10,,Savannah,GA,31405,USA,2020-03-19
2208,1667,Default,44401 134A St.,,,Waubay,SD,57273,USA,2020-03-19
2209,1668,Default,44401 134A St.,,,Waubay,SD,57273,USA,2020-03-19
2210,1670,Default,2700 Refuge Headquarters Road,,,Decatur,AL,35603,USA,2020-03-19
2211,1671,Default,57 South CC Camp Road,,,St. Charles,AR,72140,USA,2020-03-19
2213,1674,Default,26208 Finley Refuge Rd,,,Corvallis,OR,97333,USA,2020-03-19
2214,1675,Default,49663 County Road 17,,,Windom,MN,56101,USA,2020-03-19
2215,1677,Default,728 Yazoo Refuge Road,,,Hollandale,MS,38748,USA,2020-03-19
2216,1678,Default,State Highway,Box 346,,Bethel,AK,99559,USA,2020-03-19
2217,1679,Default,101 12th Ave,Box 264,,Fairbanks,AK,99701,USA,2020-03-19
2226,1700,Default,Royal Gorge Field Office,3028 E. Main Street," ",Canon City,CO,81212,USA,2020-03-19
2229,1705,Default,Arizona Strip Field Office,,,St. George,UT,84790,USA,2020-03-19
2238,1730,Default,Coos Bay District Office,1300 Airport Lane,,North Bend,OR,97459,USA,2020-03-19
2239,1734,Default,BLM North Wildhorse Recreation Area,State Highway 225,,Elko,NV,89801,USA,2020-03-19
2241,1737,Default,Ridgecrest Field Office,300 South Richmond Road,,Ridgecrest,CA,93555,USA,2020-03-19
2243,1741,Default,Coos Bay District,1300 Airport Lane ,,North Bend,OR,97459,USA,2020-03-19
2248,1754,Default,Safford Field Office,711 14th Avenue,,Safford,AZ,85546,USA,2020-03-19
2249,1757,Default,Bruneau Field Office ,3948 Development Avenue,,Boise,ID,83705,USA,2020-03-19
2251,1761,Default,Bureau of Land Management,Applegate Field Office,708 W. 12th St.,Alturas,CA,96101,USA,2020-03-19
2255,1768,Default,Coeur d'Alene Field Office ,3815 Schreiber Way,,Coeur d'Alene,ID,83815,USA,2020-03-19
2257,1771,Default,Spokane District Office ,1103 N Fancher Road,,Spokane,WA,99212,USA,2020-03-19
2258,1776,Default,Cottonwood Field Office,2 Butte Drive,,Cottonwood,ID,83522,USA,2020-03-19
2261,1782,Default,Roseburg District Office,777 N.W. Garden Valley Boulevard,,Roseburg,OR,97470,USA,2020-03-19
2262,1785,Default,Bureau of Land Management,Barstow Field Office,2601 Barstow Rd. ,Barstow,CA,92311,USA,2020-03-19
2265,1793,Default,Wenatchee Field Office,915 Walla Walla Avenue," ",Wenatchee,WA,98801,USA,2020-03-19
2268,1809,Default,Elko District Office,,,,NV,,USA,2020-03-19
2270,1815,Default,Elko District Office,3900 E. Idaho Street,,Elko,NV,89801,USA,2020-03-19
2271,1817,Default,Black Rock Field Office,5100 East Winnemucca Blvd.,,Winnemucca,NV,89445,USA,2020-03-19
2274,1826,Default,Red Rock/Sloan Canyon Field Office,1000 Scenic Loop Drive,,Las Vegas,NV,89161,USA,2020-03-19
2276,1834,Default,Vale District Office ,100 Oregon Street," ",Vale,OR,97918,USA,2020-03-19
2277,1840,Default,Socorro Field Office,901 S. Highway 85,,Socorro,NM,87801,USA,2020-03-19
2282,1858,Default,Medford District Office,3040 Biddle Rd,,Medford,OR,97504,USA,2020-03-19
2285,1870,Default,Vernal Field Office," 170 South 500 East"," ",Vernal,UT,84078,USA,2020-03-19
2286,1872,Default,Casper Field Office,,2987 Prospector Dr.,Casper,WY,83604,USA,2020-03-19
2289,1891,Default,Tennessee Valley Authority,Holston-Cherokee-Douglas Watershed Team,106 Tri-Cities Business Park Drive,Gray,TN,37615,USA,2020-03-19
2290,1892,Default,Tennessee Valley Authority,Holston-Cherokee-Douglas Watershed Team,106 Tri-Cities Business Park Drive,Gray,TN,37615,USA,2020-03-19
2291,1896,Default,Tennessee Valley Authority,Holston Watershed Team,106 Tri-Cities Business Park Drive,Gray,TN,37615,USA,2020-03-19
2292,1898,Default,Tennessee Valley Authority,Holston-Cherokee-Douglas Watershed Team,3726 E. Morris Boulevard,Morristown,TN,37813-1270,USA,2020-03-19
2293,1900,Default,Tennessee Valley Authority,Watts Bar-Clinch Watershed Team,"260 Interchange Park Drive, LCB 1A-LCT",Lenoir City,TN,37772-5664,USA,2020-03-19
2295,1904,Default,Tennessee Valley Authority,Little Tennessee Watershed Team,"260 Interchange Park Drive, LCB 1A-LCT",Lenoir City,TN,37772-5664,USA,2020-03-19
2296,1908,Default,Tennessee Valley Authority,Chickamauga-Hiwassee Watershed Team,221 Old Ranger Road,Murphy,NC,28906,USA,2020-03-19
2298,1912,Default,Tennessee Valley Authority,Chickamauga-Hiwassee Watershed Team,221 Old Ranger Road,Murphy,NC,28906,USA,2020-03-19
2299,1914,Default,Tennessee Valley Authority,Chickamauga-Hiwassee Watershed Team,221 Old Ranger Road,Murphy,NC,28906,USA,2020-03-19
2300,1915,Default,Tennessee Valley Authority,Chickamauga-Nickajack Watershed Team,1101 Market Street (PSC 1E-C),Chattanooga,TN,37402-2801,USA,2020-03-19
2301,1917,Default,Tennessee Valley Authority,Guntersville/Tims Ford Watershed Team,"3696 Alabama Highway 69, CAB 1A-GVA",Guntersville,AL,35976-7196,USA,2020-03-19
2313,1973,Default,Guntersville/Tims Ford Watershed Team,"3696 Alabama Highway 69, CAB 1A-GVA",,Guntersville,AL,35976-7196,USA,2020-03-19
2314,1974,Default,Tennessee Valley Authority,Pickwick-Wheeler Watershed Team,"P.O. Box 1010, SB 1H-M",Muscle Shoals,AL,35662-1010,USA,2020-03-19
2315,1976,Default,Tennessee Valley Authority,Kentucky Watershed Team,"2835-A East Wood Street, WTB 1A-PAT",Paris,TN,38242-5948,USA,2020-03-19
2316,1978,Default,Tennessee Valley Authority,Kentucky Watershed Team,"2835-A East Wood Street, WTB 1A-PAT",Paris,TN,38242-5948,USA,2020-03-19
2317,1980,Default,Tennessee Valley Authority,Guntersville-Tims Ford Watershed Team,"3696 Alabama Highway 69, CAB 1A-GVA",Guntersville,AL,35976-7196,USA,2020-03-19
2318,1982,Default,Watts Bar-Clinch Watershed Team,260 Interchange Park Drive,LCB 1A-LCT,Lenoir City,TN,37772-5664,USA,2020-03-19
2330,2026,Default,Battle Mountain District ,50 Bastian Road  ,,Battle Mountain ,NV,89820,USA,2020-03-19
2331,2030,Default,Hassayampa Field Office,21605 N. 7th Avenue,,Phoenix,AZ,85027,USA,2020-03-19
2335,2045,Default,Safford Field Office,711 14th Ave.,,Safford,AZ,85546,USA,2020-03-19
2336,2047,Default,Kingman Field Office,2755 Mission Boulevard,,Kingman,AZ,86401,USA,2020-03-19
2338,2056,Default,Tucson Field Office,3201 East Universal Way,,Tucson,AZ,85746,USA,2020-03-19
2339,2058,Default,Safford Field Office,711 14th Avenue,,Safford,AZ,85546,USA,2020-03-19
2340,2070,Default,Burley Field Office,15 East 200 South,,Burley,ID,83318,USA,2020-03-19
2341,2076,Default,Upper Snake Field Office,1405 Hollipark Dr.,,Idaho Falls ,ID,83401,USA,2020-03-19
2346,2104,Default,Garnet Hill Recreation Area,US-50,,Ely,NV,89301,USA,2020-03-19
2347,2107,Default,Tonopah Field Office,PO Box 911,1553 South Main Street ,Tonopah,NV,89049,USA,2020-03-19
2348,2111,Default,Elko Field Office,3900 E. Idaho Street,,Elko,NV,89801,USA,2020-03-19
2349,2116,Default,Winnemucca Field Office,5100 E. Winnemucca Blvd.," ",Winnemucca,NV,89445,USA,2020-03-19
2353,2164,Default,1624 Hood-Franklin Rd,,,Elk Grove,CA,95757,USA,2020-03-19
2354,2166,Default,36062 State Rte 14 (Milepost 36),,,Stevenson,WA,98648,USA,2020-03-19
2358,2173,Default,Along 100 miles of Washington's Pacific coast ,from Flattery Rocks south to Copalis Beach in,,Jefferson County,WA,,USA,2020-03-19
2359,2174,Default,At the mouth of Discovery Bay,in the Strait of Juan de Fuca in,,Jefferson County,WA,,USA,2020-03-19
2360,2175,Default,7020 SE Hwy 101,,,Lincoln City,OR,,USA,2020-03-19
2361,2183,Default,Price Field Office,125 S. 600 W.,,Price,UT,84501,USA,2020-03-19
2362,2187,Default,Price Field Office,Bureau of Land Management,125 South 600 West,Price,UT,84501,USA,2020-03-19
2364,2197,Default,Rocky Mountain Research Station,735 North 500 East,,Provo,UT,84606,USA,2020-03-19
2365,2201,Default,Vernal Field Office,170 South 500 East,,Vernal,UT,84078,USA,2020-03-19
2367,2213,Default,Fillmore Field Office,95 East 500 North,,Fillmore,UT,84631,USA,2020-03-19
2368,2217,Default,Worland Field Office,101 South 23rd,,Worland,WY,82401,USA,2020-03-19
2370,2243,Default,Kemmerer Field Office,312 Highway 189 North,,Kemmerer,WY,82941,USA,2020-03-19
2372,2251,Default,Pinedale Field Office,1625 West Pine Street,P.O. Box 768 ,Pinedale,WY,82941,USA,2020-03-19
2373,2258,Default,Oswald Rd and Hughes Rd,,,Near Yuba City,CA,,USA,2020-03-19
2375,2266,Default,Safford Field Office,711 14th Avenue,,Safford,AZ,85546-3321,USA,2020-03-19
2376,2268,Default,Safford Field Office,711 14th Avenue,,Safford,AZ,85546-3321,USA,2020-03-19
2377,2272,Default,Safford Field Office,711 14th Avenue,,Safford,AZ,85546-3321,USA,2020-03-19
2380,2276,Default,Safford Field Office,711 14th Avenue,,Safford,AZ,85546,USA,2020-03-19
2381,2278,Default,Safford Field Office,711 14th Avenue,,Safford,AZ,85546,USA,2020-03-19
241303,2160,Default,Moab Field Office,82 East Dogwood,,Moab,UT,84532,USA,2020-03-19
241311,2145,Default,Moab Field Office,82 East Dogwood,,Moab,UT,84532,USA,2020-03-19
241321,14501,Default,Moab Field Office,82 East Dogwood,,Moab,UT,84548,USA,2020-03-19
247091,1576,Default,73746 V Rd,PO Box 8,,Funk,NE,68940,USA,2020-03-19
256833,4092,Default,Northern Great Lakes Visitor Center,29270 County Hwy. G,,Ashland,WI,54806,USA,2020-03-19
264126,1543,Default,3982 Waverly Road,,,Williamstown,WV,26187,USA,2020-03-19
2736,3108,Default,St. George Field Office,345 E. Riverside Drive,,St. George,UT,84790-9000,USA,2020-03-19
2737,3109,Default,Tucson Field Office,3201 East Universal Way,,Tucson,AZ," 85546",USA,2020-03-19
2740,3114,Default,Anasazi Heritage Center,27501 Highway 184,,Dolores,CO,81323,USA,2020-03-19
2743,3120,Default," Grand Staircase-Escalante National Monument",190 E. Center Street,,Kanab,UT,84741,USA,2020-03-19
