ActivityID,ActivityDescription,ActivityFeeDescription,EntityID,EntityType
10,"<p><strong>Snowshoe Trek With A Ranger</strong><br />Winter is a great time to explore your National Forest! This 90-minute program provides snowshoes for a guided nature discovery tour, a one mile round-trip along Pacific Crest Trail, at Stevens Pass.</p>",,235246,Facility
4,<br />,,235248,Facility
5,,,235248,Facility
6,,,235248,Facility
9,,,235248,Facility
11,,,235248,Facility
14,,,235248,Facility
15,,,235248,Facility
20,,,235248,Facility
26,,,235248,Facility
14,,,235268,Facility
20,,,235268,Facility
4,<br />,,235270,Facility
5,,,235270,Facility
9,,,235270,Facility
14,,,235270,Facility
15,,,235270,Facility
18,,,235270,Facility
20,,,235270,Facility
26,,,235270,Facility
4,<br />,,235271,Facility
5,,,235271,Facility
9,,,235271,Facility
11,,,235271,Facility
14,,,235271,Facility
15,,,235271,Facility
18,,,235271,Facility
20,,,235271,Facility
26,,,235271,Facility
11,"<p>This is not a natural lake, but a reservoir (hydroelectric power generation).&nbsp; A favorite method of fishing in this lake is chumming.</p><p><strong>Fish Species:</strong> Kokanee, rainbow trout, steelhead, cutthroat trout (resident and sea-run), Dolly Varden and bull trout </p><p><strong>Fishing Methods:</strong> Fly, Spin, Bait</p>",,235274,Facility
14,,,235280,Facility
11,"<p><strong>Fish Species:</strong>	Cutthroat trout, brook trout</p><p><strong>Fishing Methods:</strong>	Fly, Spin</p>",,235282,Facility
6,,,235294,Facility
9,,,235294,Facility
11,,,235294,Facility
14,,,235294,Facility
15,,,235294,Facility
20,,,235294,Facility
106,,,235294,Facility
109,,,235294,Facility
4,<br />,,235295,Facility
6,,,235295,Facility
9,,,235295,Facility
11,,,235295,Facility
14,,,235295,Facility
26,,,235295,Facility
14,,,235299,Facility
22,,,235305,Facility
22,,,235306,Facility
14,"<br />",,235307,Facility
22,,,235308,Facility
22,,,235309,Facility
6,,,235314,Facility
20,,,235314,Facility
6,,,235315,Facility
26,"<p>	View the bald eagles along the Skagit River.</p>",,235315,Facility
14,,,235318,Facility
14,,,235319,Facility
14,,,235320,Facility
15,,,235320,Facility
11,,,235321,Facility
14,,,235321,Facility
15,,,235321,Facility
14,,,235322,Facility
15,,,235322,Facility
11,,,235324,Facility
14,,,235324,Facility
15,,,235324,Facility
14,,,235325,Facility
14,,,235329,Facility
14,,,235331,Facility
15,,,235331,Facility
5,,,235332,Facility
14,,,235332,Facility
14,,,235333,Facility
15,,,235333,Facility
5,,,235340,Facility
14,,,235340,Facility
15,,,235340,Facility
5,,,235342,Facility
14,,,235342,Facility
14,,,235343,Facility
14,,,235350,Facility
11,,,235351,Facility
14,,,235351,Facility
14,,,235353,Facility
15,,,235353,Facility
14,,,235361,Facility
15,,,235361,Facility
14,,,235366,Facility
14,,,235368,Facility
109,,,235368,Facility
14,,,235369,Facility
14,,,235373,Facility
15,,,235373,Facility
14,,,235382,Facility
14,,,235385,Facility
14,,,235387,Facility
15,,,235387,Facility
14,,,235388,Facility
20,"<p>	This area is for day use only. Facilities include 20 picnic tables, portable toilets, and ample parking.</p>",,235388,Facility
11,,,235390,Facility
14,,,235390,Facility
5,,,235391,Facility
14,,,235391,Facility
14,,,235393,Facility
14,,,235397,Facility
15,,,235397,Facility
14,,,235399,Facility
9,,,235696,Campground
4,,,235701,Facility
9,,,235703,Facility
14,,,235703,Facility
15,,,235703,Facility
18,,,235703,Facility
20,,,235703,Facility
23,,,235703,Facility
109,,,235703,Facility
5,,,235704,Facility
9,,,235704,Facility
14,,,235704,Facility
15,,,235704,Facility
18,,,235704,Facility
20,,,235704,Facility
23,,,235704,Facility
26,,,235704,Facility
5,,,235705,Facility
9,,,235705,Facility
14,,,235705,Facility
15,,,235705,Facility
18,,,235705,Facility
20,,,235705,Facility
23,,,235705,Facility
26,,,235705,Facility
20,,,235708,Facility
14,,,235709,Facility
14,,,235714,Facility
14,,,235715,Facility
14,,,235719,Facility
14,,,235721,Facility
14,,,235722,Facility
15,,,235722,Facility
6,,,235725,Facility
11,,,235725,Facility
20,,,235725,Facility
9,,,235728,Campground
20,,,235728,Campground
14,,,235729,Facility
14,,,235730,Facility
9,,,235731,Campground
20,,,235731,Campground
14,,,235736,Facility
20,,,235740,Facility
14,,,235741,Facility
14,,,235742,Facility
20,,,235743,Facility
14,,,235747,Facility
15,,,235747,Facility
14,,,235748,Facility
15,,,235748,Facility
14,,,235750,Facility
9,,,235751,Campground
20,,,235751,Campground
14,,,235752,Facility
9,,,235755,Campground
20,,,235755,Campground
23,,,235755,Campground
14,,,235757,Facility
15,,,235757,Facility
9,,,235759,Campground
20,,,235759,Campground
9,,,235761,Campground
20,,,235761,Campground
14,,,235763,Facility
15,,,235763,Facility
18,,,235763,Facility
14,,,235768,Facility
14,,,235770,Facility
15,,,235770,Facility
30,,,235772,Facility
4,,,235774,Facility
5,,,236,Rec Area
6,,,236,Rec Area
11,,,236,Rec Area
14,,,236,Rec Area
20,,,236,Rec Area
25,,,236,Rec Area
26,,,236,Rec Area
37,,,236,Rec Area
38,,,236,Rec Area
103,,,236,Rec Area
5,,,236069,Facility
6,,,236069,Facility
9,,,236069,Facility
11,,,236069,Facility
14,,,236069,Facility
15,,,236069,Facility
18,,,236069,Facility
20,,,236069,Facility
26,,,236069,Facility
30,,,236069,Facility
9,,,236070,Facility
11,,,236070,Facility
14,,,236070,Facility
15,,,236070,Facility
20,,,236070,Facility
30,,,236070,Facility
4,,,236071,Facility
9,,,236071,Facility
11,,,236071,Facility
14,,,236071,Facility
15,,,236071,Facility
20,,,236071,Facility
26,,,236071,Facility
11,"<p><font style=""background-color: #faf8df"">Fishing</font></p>",,236079,Facility
14,<p>Hiking</p>,,236079,Facility
20,<p>Picnicking</p>,,236079,Facility
9,"<p><font style=""background-color: #faf8df"">Camping</font></p>",,236082,Campground
20,"<p>	Picnicking</p>",,236083,Facility
4,"<p>	Beartooth Scenic Byway</p>",,236084,Facility
20,<p>Picnicking</p>,,236084,Facility
9,"<p><font style=""background-color: #faf8df"">Camping</font></p>",,236090,Campground
14,"<p><font style=""background-color: #faf8df"">Hiking</font></p>",,236090,Campground
20,"<p><font style=""background-color: #faf8df"">Picnicking</font></p>",,236091,Facility
20,"<p>	Picnicking</p>",,236094,Facility
26,<p>Wildlife viewing</p>,,236094,Facility
14,<p>Hike</p>,,236098,Facility
20,"<p>	Picnicking</p>",,236098,Facility
14,"<p>	Hiking Trail to falls &amp; along creek</p><p>	Access to Absaroka Beartooth Wilderness</p>",,236099,Facility
20,"<p>	Picnicking</p>",,236099,Facility
20,<p>Picnicking</p>,,236104,Facility
4,"<p>	Beartooth Scenic Byway</p>",,236105,Campground
9,"<p>	Camping</p>",,236105,Campground
20,"<p>	Picnicking</p>",,236106,Facility
14,<p>Hiking</p>,,236109,Facility
15,<p>Horseback Riding from Trailhead</p>,,236109,Facility
20,"<p>	Picnicking</p>",,236109,Facility
9,"<p>	Camping</p>",,236110,Campground
14,<p>Hiking</p>,,236110,Campground
9,"<p>	Camping</p>",,236111,Campground
14,<p>Hiking</p>,,236111,Campground
20,"<p>	Picnicking</p>",,236113,Facility
6,,,236115,Facility
9,,,236115,Facility
11,,,236115,Facility
14,,,236115,Facility
15,,,236115,Facility
18,,,236115,Facility
20,,,236115,Facility
30,,,236115,Facility
106,,,236115,Facility
9,,,236508,Campground
14,,,236508,Campground
9,,,236509,Campground
14,,,236509,Campground
9,,,236510,Campground
6,,,236511,Campground
9,,,236511,Campground
106,,,236511,Campground
9,,,236512,Campground
11,,,236512,Campground
14,,,236512,Campground
5,,,236513,Facility
14,,,236513,Facility
22,,,236513,Facility
30,,,236513,Facility
9,,,236514,Campground
11,,,236514,Campground
20,,,236514,Campground
106,,,236514,Campground
9,,,236516,Campground
6,"<p>	There is a boatramp at this facility.</p>",,236518,Campground
9,,,236518,Campground
106,,,236518,Campground
9,,,236519,Campground
5,,,236520,Campground
6,"<p>	Closest boatramp is at Ice House Campground.</p>",,236520,Campground
9,,,236520,Campground
11,,,236520,Campground
14,"<p>	Ice House Bike Trail runs through campground.</p>",,236520,Campground
106,,,236520,Campground
5,"<p>	Ice Bike Trail trailhead is on the entrance road.</p>",,236521,Campground
6,"<p>	Closest boatramp is at Ice House Campground.</p>",,236521,Campground
9,,,236521,Campground
11,,,236521,Campground
106,,,236521,Campground
9,,,236525,Campground
9,,,236526,Campground
6,"<p>	Within five miles from campground at Hell Hole Reservoir.</p>",,236530,Campground
9,,,236530,Campground
11,"<p>	Within five miles from campground.</p>",,236530,Campground
106,"<p>	Within five miles from campground at Hell Hole Reservoir.</p>",,236530,Campground
6,,,236531,Campground
6,"<p>	Within 5 miles at Hell Hole Reservoir.</p>",,236532,Campground
9,,,236532,Campground
9,,,236536,Campground
11,,,236536,Campground
9,,,236537,Campground
14,"<p>	Several short trails are in the vicinity. The Summer Harvest trail is an interpretive trail that curves along west side of the reservoir. The Gerle Creek Trail runs between the campground and the Angel Creek picnic area on the east side of the reservoir.</p>",,236537,Campground
106,"<p>	River and small lake nearby.</p>",,236537,Campground
5,,,236538,Campground
9,,,236538,Campground
11,,,236538,Campground
5,,,236539,Campground
9,,,236539,Campground
11,,,236539,Campground
14,,,236539,Campground
9,,,236544,Campground
15,,,236544,Campground
109,,,236544,Campground
9,,,236545,Campground
6,,,236547,Campground
9,,,236547,Campground
11,,,236547,Campground
20,,,236547,Campground
106,,,236547,Campground
22,,,236548,Facility
30,,,236548,Facility
9,,,236550,Campground
7,,,236551,Campground
9,,,236551,Campground
14,,,236551,Campground
5,,,236552,Facility
14,,,236552,Facility
15,,,236552,Facility
9,,,236553,Campground
11,,,236554,Facility
30,,,236554,Facility
4,,,236556,Facility
5,,,236556,Facility
6,,,236556,Facility
9,,,236556,Facility
11,,,236556,Facility
14,,,236556,Facility
15,,,236556,Facility
18,,,236556,Facility
20,,,236556,Facility
24,,,236556,Facility
30,,,236556,Facility
106,,,236556,Facility
109,,,236556,Facility
5,,,236557,Facility
6,,,236557,Facility
9,,,236557,Facility
11,,,236557,Facility
14,,,236557,Facility
15,,,236557,Facility
18,,,236557,Facility
20,,,236557,Facility
22,,,236557,Facility
24,,,236557,Facility
26,,,236557,Facility
30,,,236557,Facility
106,,,236557,Facility
5,,,236559,Facility
9,,,236559,Facility
11,,,236559,Facility
14,,,236559,Facility
15,,,236559,Facility
18,,,236559,Facility
20,,,236559,Facility
26,,,236559,Facility
106,,,236559,Facility
6,,,236561,Campground
11,"<p>	Flaming Gorge Reservoir</p>",,236561,Campground
106,,,236561,Campground
9,,,236563,Campground
9,,,236577,Campground
20,,,236577,Campground
9,,,236578,Campground
20,,,236578,Campground
23,"<p>Maximum RV length is 20'.</p>",,236578,Campground
9,,,236592,Facility
9,,,236595,Facility
4,,,236598,Facility
20,,,236598,Facility
4,,,236603,Facility
11,,,236603,Facility
20,,,236603,Facility
14,,,236606,Facility
15,,,236606,Facility
20,,,236614,Facility
20,,,236619,Facility
14,,,236625,Facility
4,,,236632,Facility
24,,,236632,Facility
6,,,236635,Facility
11,,,236635,Facility
20,,,236637,Facility
6,,,236639,Facility
11,,,236639,Facility
20,,,236639,Facility
14,,,236654,Facility
15,,,236654,Facility
14,,,236655,Facility
11,,,236656,Facility
14,,,236656,Facility
15,,,236656,Facility
20,,,236656,Facility
11,,,236657,Facility
14,,,236657,Facility
15,,,236657,Facility
20,,,236657,Facility
20,,,236664,Facility
106,,,236664,Facility
16,,,236665,Facility
26,"<p>	Elk viewing</p>",,236665,Facility
16,,,236666,Facility
6,,,236671,Facility
20,Capacity of 130,,236681,Facility
14,,,236684,Facility
16,"A variety of game is hunted each year in Clifty Wilderness. To hunt on national forest land, you must have a valid hunting license and follow all rules and regulations set forth by the Kentucky Department of Fish and Wildlife Resources. Strict penalties exist for illegal hunting. Even though you may be within the Clifty Wilderness boundary, there are pockets of private land within that boundary. Abide by posted ""No Hunting"" and ""No Trespassing"" signs.",,236684,Facility
