AttributeID,AttributeName,AttributeValue,EntityID,EntityType
19,Directions To Tour,All Timed Visit Entry ticket holders enter through the entrance located near the corner of 9th Street and Constitution Avenue.,120,Tour
21,Distance (miles),1,120,Tour
43,Important Information,"Advanced reservations to the National Archives Museum are highly recommended. Reservations allow visitors to avoid the exterior portion of the general public line, especially during the heavy tourist season, March through Labor Day.  However, reservations are not required for entrance to the National Archives and visitors may wait in the general public line any time the museum is open. <br> <br>Visitors are encouraged to plan for a 90-minute visit with options to see the OBrien temporary exhibit gallery, the Public Vaults permanent exhibit gallery, the Charters of Freedom (Declaration of Independence, Constitution, and Bill of Rights), the Boeing Learning Center, and the David M. Rubenstein Gallery. The Archives Shop is open daily 10 a.m. to closing. The Cafe is open from 10 a.m. - 4 p.m. Monday through Friday. The National Archives Museum is ADA compliant. As a courtesy, a limited number of wheelchairs are available through Security.<br>National Archives reservations are available 3 months in advance for both individual and group tickets.",120,Tour
49,Long Description,"Self-guided timed Entry is offered every 15 mins. beginning at 10:30 a.m. to 90 minutes before closing, daily. Individuals may reserve up to 20 spaces and groups may reserve up to 100 spaces (large groups please book through the <a href=http://www.recreation.gov/tourSwitchSalesCategoryDisplay.do?contractCode=NRSO&parkId=79052&target=tourList/>group sales</a> section of the website).  Plan for a 90-minute visit to the Charters of Freedom (home to the Declaration, Constitution, and Bill of Rights), the Public Vaults permanent exhibit gallery, the OBrien temporary exhibit gallery, the Boeing Learning Center, and the David M. Rubenstein Gallery.",120,Tour
62,Num of Steps,40,120,Tour
66,Physical Effort,Easy,120,Tour
95,Tour Days / Hours Description,"Timed Visit Entry, 15 minute intervals, 10 a.m. to 90 minutes before closing, daily. The National Archives Museum is open March 15 through Labor Day, 10 a.m. to 7 p.m.; Day after Labor Day through March 14, 10 a.m. to 5:30 p.m.; Closed Thanksgiving and December 25.",120,Tour
96,Tour Days of Week,Sunday,120,Tour
1,Accessibility,Throughout the building and exhibits there are wheelchair ramps and elevators. There is captioning in the exhibits and on audio-visual components. There are assisted listening devices available in the Theater.,121,Tour
3,Amenities,"Restrooms, drinking fountains, Archives Shop, Cafe.",121,Tour
19,Directions To Tour,All Guided Tour ticket holders enter through the Special Events entrance located near the corner of 7th Street and Constitution Avenue.,121,Tour
21,Distance (miles),1,121,Tour
43,Important Information,"Advanced reservations to the National Archives Museum are highly recommended. Reservations allow visitors to avoid the exterior portion of the general public line, especially during the heavy tourist season, March through Labor Day.  However, reservations are not required for entrance to the National Archives and visitors may wait in the general public line any time the museum is open. <br> <br>Guided tours last 1 hour. After the tour, visitors are encouraged to visit the Lawrence F. OBrien temporary exhibit gallery, the Boeing Learning Center, and the David M. Rubenstein Gallery. The Archives Shop is open daily 10 a.m. to closing. The Cafe is open 10 a.m. - 4 p.m. Monday through Friday. The National Archives Museum is ADA compliant. As a courtesy, a limited number of wheelchairs are available through Security.<br>National Archives reservations are available 3 months in advance for both individual and group tickets.<br>Reserved Guided Tours: ",121,Tour
49,Long Description,"While National Archives visitors guide themselves through the museum. Once per day, Monday through Friday, at 9:45 a.m we offer a 1-hour docent-led guided tour of the National Archives Museum. Individuals and groups may reserve up to 15 spaces. The tour includes the Rotunda for the Charters of Freedom (home to the Declaration of Independence, Constitution, and Bill of Rights) and the Public Vaults permanent, interactive exhibit gallery. ",121,Tour
62,Num of Steps,40,121,Tour
66,Physical Effort,Easy,121,Tour
95,Tour Days / Hours Description,"Guided Tours, one per day at 9:45 a.m., Monday through Friday. The National Archives Museum is open March 15 through Labor Day, 10 a.m. to 7 p.m.; Day after Labor Day through March 14, 10 a.m. to 5:30 p.m.; Closed Thanksgiving and December 25.",121,Tour
96,Tour Days of Week,Friday,121,Tour
3,Amenities,"No restrooms underground, 200 stairsteps",122,Tour
19,Directions To Tour,"From Mountain View, take AR Highway 5-9-14 north for 5 miles to Allison. At Allison, take AR Highway 14 west for 8 miles towards the town of Fifty Six. Blanchard Springs Caverns is marked by a brown sign to the right.  Turn right and follow the road to the Blanchard Visitor Center.",122,Tour
21,Distance (miles),0.5,122,Tour
43,Important Information,"Constant 58 degree temperature; wear low-heeled nonslip shoes; no restrooms underground. The tour has nearly 200 steps, so it is not suitable for wheelchairs, strollerss or those with walking, heart, or breathing problems. *Educational school groups consisting of children in kindergarten through college are asked to contact the Caverns directly at 1-870-757-2211 to schedule their school group tour.",122,Tour
49,Long Description,"Discovery in the Dark Headlamp tours are conducted in the last part of the Discovery Trail. Visitors are supplied with helmets and headlamps, and tours are conducted by Forest Service guides with the cave lights off. This allows visitors an experience closer to that of the early Caverns explorers. ",122,Tour
62,Num of Steps,200,122,Tour
66,Physical Effort,Moderate,122,Tour
95,Tour Days / Hours Description,"12:45 on Saturdays mid-September through mid-May; closed Thanksgiving, Christmas, and New Years Day.",122,Tour
96,Tour Days of Week,Saturday,122,Tour
3,Amenities,No restroom underground,123,Tour
19,Directions To Tour,"From Mountain View, take AR Highway 5-9-14 north for 5 miles to Allison. At Allison, take AR Highway 14 west for 8 miles towards the town of Fifty Six. Blanchard Springs Caverns is marked by a brown sign to the right.  Turn right and follow the road to the Blanchard Visitor Center.",123,Tour
21,Distance (miles),1.2,123,Tour
43,Important Information,"Constant 58 degree temperature; wear low-heeled nonslip shoes; no restrooms underground. The tour has nearly 700 steps, so it is not suitable for wheelchairs, or those with walking, heart, or breathing problems. *Educational school groups are asked to contact the Caverns directly at 1-870-757-2211 to schedule their school group tour.<br><br><b>Discovery Tour - School Groups </b><ul><li>Open Memorial weekend through Labor Day<li>Tours travel one way, 1 2/10 miles total, through water-carved passages, past the underground stream, and through highly decorated rooms in the middle level of the Caverns. This trail has nearly 700 stair steps.<li>Duration: 1.5 hours<li>Tour times: Between 10:00 AM and 4:30 PM.</ul><b>Group Information:</b><ul><li>Groups of 30 or more will be scheduled for successive tours when possible<li>Educational groups must specify the groups name<li>Cost:  $3 student ages 6 -15, $7 per student ages 16 + </ul><b>Group Rate requirements:</b><ul><li>One payment for all tickets <li>Reservations required <li>Minimum 15, no maximum <li>Tickets must be picked up 30 minutes before tour time<li>Must call Caverns directly</ul>To schedule a <b>School Group</b> reservation, call Blanchard Springs Caverns toll-free at 1-870-757-2211 for more information.<br><b>Offered:</b> Daily, Memorial Day (last wkend in May) through Labor Day (first weekend in September)  <br>",123,Tour
49,Long Description,"The Discovery Trail follows the path of the first explorers through large water-carved passages, under the natural entrance, along the cave stream, and through enormous, beautifully decorated rooms. This longer, more strenuous tour is 1.2 miles long, with nearly 700 stairsteps. Do not take this tour if you have walking, heart, or breathing difficulties.",123,Tour
62,Num of Steps,686,123,Tour
66,Physical Effort,Difficult,123,Tour
95,Tour Days / Hours Description,Open 7 days a week from Memorial Day weekend through Labor Day only.,123,Tour
96,Tour Days of Week,Sunday,123,Tour
3,Amenities,No restrooms underground!,124,Tour
19,Directions To Tour,"From Mountain View, take AR Highway 5-9-14 north for 5 miles to Allison. At Allison, take AR Highway 14 west for 8 miles towards the town of Fifty Six. Blanchard Springs Caverns is marked by a brown sign to the right.  Turn right and follow the road to the Blanchard Visitor Center.",124,Tour
21,Distance (miles),1.25,124,Tour
43,Important Information,"This is a strenuous and very physical tour. Participants need to be in good physical shape, because the tour involves climbing, crawling, stooping, stretching, etc. to traverse the cave. Participants must wear boots with ankle support, and need to bring an extra pair of shoes post-tour. No tennis or athletic-type shoes allowed during tour! Available by reservation only. Each tour must have a minimum of 3 participants. Due to the possible spread of disease to bats, participants may not use personal caving gear or backpacks. Participants may bring light uncrushable snacks. If the Wild Cave Tour is not shown as available online, please call the Caverns directly at 1-870-757-2211.<br><br><b>Wild Cave Tour</b> <ul><li>Novice and experienced cavers can experience a more adventurous cave tour. This kind of tour is very different from walking on a paved trail. The tour is 1.6 miles round trip, up and down, over clay and boulders.  The tour is strenuous, so participants should expect climbing, crawling, stooping and sliding. <li>Duration: Starts at 9:30 AM,  ends between 2:30 and 3:30 PM<li>$75.00 per person - this tour is non-refundable</li></ul><b>Days:</b><ul><li>Available Fridays, Saturdays and Sundays <li>Reservations required.<li>Minimum three, maximum twelve people.</ul></li><b>Details:</b><ul><li>Participants must be at least ten years old. Children twelve and younger must be accompanied by an adult. <li>Coveralls, hard hats, lamps, belts, gloves and knee pads provided. You may not use personal caving gear.<li>Bring sturdy, lace-up, over the ankle boots and an extra pair of street shoes. No tennis or athletic shoes on the tour!<li>Wear lightweight clothing.<li>Bring snacks and water.</ul></li><br>For more information or reservations, call Blanchard Springs Caverns  at 1- 870-757-2211 for more infomation",124,Tour
