AttributeID,AttributeName,AttributeValue,EntityID,EntityType
49,Long Description,"Rising nearly 5,000 feet above Yosemite Valley and 8,800 feet above sea level, Half Dome is a Yosemite icon and a great challenge to many hikers. Despite an 1865 report declaring it was perfectly inaccessible, being probably the only one of the prominent points about the Yosemite which never has been, and never will be, trodden by human foot, George Anderson reached the summit in 1875, in the process creating the predecessor to todays cable route.<br><br>The 14 to 16-mile round-trip hike to Half Dome is not for you if youre out of shape or unprepared. You will be gaining elevation (a total of 4,800 feet) most of your way to the top of Half Dome. Most say the reward is worth the effort. Along the way, youll encounter outstanding views of Vernal and Nevada Falls, Liberty Cap, Half Dome, and--from the subdome and summit--panoramic views of Yosemite Valley and the High Sierra.<br><br>For further information on Half Dome and Yosemite National Park click http://www.nps.gov/yose/planyourvisit/halfdome.htm",31,PermitEntrance
43,Important Information,None,310,PermitEntrance
43,Important Information,Limited water availability  mid-to-late season.,311,PermitEntrance
43,Important Information,Early season high water crossing at north boundary of Zone on Rubicon Trail.,312,PermitEntrance
43,Important Information,None,313,PermitEntrance
43,Important Information,None,314,PermitEntrance
43,Important Information,None,315,PermitEntrance
43,Important Information,None,316,PermitEntrance
43,Important Information,Horses not recommended on section of trail from Wilderness Boundary to Forni Lake.,317,PermitEntrance
43,Important Information,None,318,PermitEntrance
43,Important Information,None,319,PermitEntrance
43,Important Information,None,320,PermitEntrance
43,Important Information,None,321,PermitEntrance
43,Important Information,None,322,PermitEntrance
43,Important Information,None,323,PermitEntrance
43,Important Information,None,324,PermitEntrance
43,Important Information,Wilderness access via the Barrett lake 4WD Trail shares  Off Highway Vehicle use starting at Dark Lake from the Wrights Lake area.,325,PermitEntrance
43,Important Information,The Red Peak Stock Trail is unmaintained and challenging in sections.,326,PermitEntrance
43,Important Information,The Rubicon Trail  has numerous  fords of the  upper Rubicon River.,327,PermitEntrance
43,Important Information,None,328,PermitEntrance
43,Important Information,None,329,PermitEntrance
43,Important Information,On US side motors are only allowed up to the edge of Snow Bay on Lac LaCroix.,33,PermitEntrance
43,Important Information,Steep rugged terrain with no trails.,330,PermitEntrance
43,Important Information,None,331,PermitEntrance
43,Important Information,Trail from both trailheads is initially very steep with multiple switchbacks.,332,PermitEntrance
43,Important Information,"Be sure to allow enough hiking time to get from the Trailhead, navigate Rockbound Pass and continue to this zone for your first nights stay.",333,PermitEntrance
43,Important Information,"Campsites have been designated within 500 feet of Eagle Lake. Designated campsites are marked with a tent symbol on a 4x4 post and are first-come, first-served, one permitted group per campsite.  Establish your camp within 30 of the 4x4 post.  If all designated campsites are taken when you arrive, you must camp more than 500 feet from the lakeshore. Stock not recommended in this zone.",334,PermitEntrance
43,Important Information,None,335,PermitEntrance
43,Important Information,"Be sure to allow enough hiking time to get from the trailhead,  navigate Rockbound Pass and continue to this zone for your first nights stay.",336,PermitEntrance
43,Important Information,Steep rugged terrain with no trails.,337,PermitEntrance
43,Important Information,None,338,PermitEntrance
43,Important Information,None,339,PermitEntrance
43,Important Information,Camping limited to designated U.S.F.S. sites.,34,PermitEntrance
43,Important Information,None,340,PermitEntrance
43,Important Information,Horses not recommended in this zone.,341,PermitEntrance
43,Important Information,Horses not recommended in this zone.,342,PermitEntrance
43,Important Information,None,343,PermitEntrance
43,Important Information,None,344,PermitEntrance
43,Important Information,None,345,PermitEntrance
43,Important Information,"Campsites have been identified within 500 feet of Grouse and Hemlock Lakes.  These designated campsites are marked with a tent symbol on a  4x4 post and are first-come, first-served, one permitted group per site.  Establish your camp within 30 feet of the 4x4 post.  If all designated campsites are taken when you arrive, you must camp more than 500 feet from the lakeshore.  Restoration sites are marked with a green decal on 4x4 posts., respect these areas, walk a different path!  Horses not recommended in this zone.",346,PermitEntrance
43,Important Information,Horses not recommended in this zone.,347,PermitEntrance
43,Important Information,None,348,PermitEntrance
43,Important Information,None,349,PermitEntrance
43,Important Information,For travel SOUTH of the Echo Trail.,35,PermitEntrance
43,Important Information,None,350,PermitEntrance
43,Important Information,<b>Limited Entry Area permits are required for Overnight (i.e. Overnight Permit) and day visit (i.e. Day Use Permit) to Obsidian Area.,353,PermitEntrance
43,Important Information,"This site is most often accessed by boat, although occasionally hikers access it from the Leigh Lake trailhead.  This route does require some bushwacking through dense forest. It has two bear boxes which can each accommodate one typically sized cooler.  Do not bring more food than can fit in the bear boxes. All Jackson Lake campsites require packing out solid human waste.  This site has a fire grate which allows campfires unless restricted under high fire danger.  ",357,PermitEntrance
43,Important Information,This is a boat in only site. It has a bear box which can accommodate one typically sized cooler. Do not bring more food than can fit in the bear box. All Jackson Lake campsites require packing out solid human waste.  This site has a fire grate which allows campfires unless restricted under high fire danger.  ,358,PermitEntrance
43,Important Information,Camping limited to designated U.S.F.S. sites.,36,PermitEntrance
43,Important Information,This is a boat in only site. It has two bear boxes which each can accommodate one typically sized cooler. Do not bring more food than can fit in the bear boxes. All Jackson Lake campsites require packing out solid human waste.  This site has a fire grate which allows campfires unless restricted under high fire danger.  ,360,PermitEntrance
43,Important Information,These group sites have bear boxes for food storage. ,361,PermitEntrance
49,Long Description,"This site can be accessed via a half mile hike from the Teton Park Road, or by boat. It has two bear boxes which can each accommodate one typically sized cooler. Do not bring more food than can fit in the bear boxes.  All Jackson Lake campsites require packing out solid human waste.  This site has a fire grate which allows campfires unless restricted under high fire danger.  ",363,PermitEntrance
43,Important Information,This site can be accessed by vehicle or boat.  It has bear boxes as well as pit toilets. Do not bring more food than you can store in the bear boxes or in your vehicle. All Jackson Lake campsites require packing out solid human waste.  This site has a fire grate which allows campfires unless restricted under high fire danger.  ,364,PermitEntrance
43,Important Information,This is a boat in only site. It has a bear box which can accommodate one typically sized cooler. Do not bring more food than can fit in the bear box. All Jackson Lake campsites require packing out solid human waste.  This site has a fire grate which allows campfires unless restricted under high fire danger.  ,365,PermitEntrance
43,Important Information,"Non-motorized boat accessible, or two mile hike in. Has a bear box which can accommodate one typically sized cooler. Do not bring more food than can fit in the bear box.  This site has a fire grate which allows campfires unless restricted under high fire danger.  ",366,PermitEntrance
